Id,Overall Qual,Gr Liv Area,Garage Area,Total Bsmt SF,Year Remod/Add,bath_abv,bath_bsmt,Neighborhood,roomratio,rm_area_intr,Bsmt Qual,SalePrice
601,5,864,308.0,864.0,1959,1,0.0,NAmes,0.2,4320,TA,118000
1640,9,1612,556.0,1612.0,2006,2,1.0,StoneBr,0.3333333333333333,9672,Ex,319900
2926,6,1003,588.0,1003.0,1984,1,1.0,Mitchel,0.16666666666666666,6018,TA,142500
653,5,1200,246.0,1200.0,1950,1,0.0,NAmes,0.16666666666666666,7200,TA,129900
2406,7,1368,474.0,1368.0,2006,2,0.0,NridgHt,0.3333333333333333,8208,Gd,202500
2701,5,1640,394.0,0.0,1950,1,0.0,Sawyer,0.14285714285714285,11480,NA,131000
1472,6,1838,721.0,1838.0,1998,2,2.0,CollgCr,0.25,14704,Gd,185000
417,6,1456,440.0,855.0,1978,3,0.0,NPkVill,0.5,8736,Gd,138000
2664,6,1368,216.0,684.0,1993,1,0.0,OldTown,0.14285714285714285,9576,TA,114504
283,6,1487,220.0,735.0,1950,2,0.0,Edwards,0.2857142857142857,10409,TA,113000
302,4,1154,240.0,796.0,2007,1,1.0,IDOTRR,0.14285714285714285,8078,TA,125500
2053,5,1020,528.0,980.0,2001,2,1.0,Sawyer,0.4,5100,TA,165000
2662,5,1440,352.0,540.0,1950,1,0.0,OldTown,0.16666666666666666,8640,TA,79000
99,6,1236,480.0,600.0,2005,3,1.0,Somerst,0.75,4944,Gd,152000
2674,6,1664,420.0,1004.0,1950,2,0.0,BrkSide,0.2857142857142857,11648,TA,159000
1218,4,1100,312.0,1100.0,1960,1,1.0,NAmes,0.16666666666666666,6600,TA,141000
2547,6,1488,430.0,1008.0,1964,2,1.0,NAmes,0.2857142857142857,10416,TA,167000
197,5,1453,240.0,835.0,1950,2,0.0,BrkSide,0.2857142857142857,10171,TA,132000
2091,7,1442,719.0,910.0,1991,2,1.0,SawyerW,0.3333333333333333,8652,Gd,179900
87,5,900,280.0,882.0,1967,1,0.0,Sawyer,0.2,4500,TA,122000
690,6,1045,264.0,1045.0,1963,1,1.0,NAmes,0.16666666666666666,6270,TA,127000
2364,6,1419,543.0,1487.0,2002,2,1.0,NAmes,0.5,5676,Gd,190000
2050,5,1452,572.0,1420.0,1980,1,1.0,Sawyer,0.16666666666666666,8712,Gd,158450
769,5,1464,480.0,520.0,1999,2,1.0,Sawyer,0.3333333333333333,8784,Gd,175000
348,9,1746,758.0,1746.0,2007,2,1.0,Gilbert,0.2857142857142857,12222,Ex,377500
200,5,1536,480.0,928.0,1950,2,0.0,BrkSide,0.2857142857142857,10752,TA,138400
2759,7,1734,660.0,1734.0,2005,2,1.0,CollgCr,0.2857142857142857,12138,Gd,260000
1700,8,1976,908.0,1976.0,2007,2,1.0,NridgHt,0.2857142857142857,13832,Ex,440000
876,7,1212,573.0,1212.0,2001,2,0.0,CollgCr,0.3333333333333333,7272,Gd,178000
2536,5,1052,288.0,1052.0,1968,2,1.0,NAmes,0.4,5260,TA,138500
1821,5,1057,576.0,1057.0,1962,1,0.0,Sawyer,0.16666666666666666,6342,TA,132000
2743,6,1609,305.0,1000.0,1953,2,0.0,Edwards,0.2857142857142857,11263,TA,149900
1329,7,1668,252.0,672.0,1950,2,0.0,BrkSide,0.25,13344,TA,108000
1451,5,924,280.0,924.0,1975,1,0.0,CollgCr,0.2,4620,Gd,110000
936,6,1229,462.0,561.0,1980,2,0.0,Blueste,0.4,6145,Gd,124000
1948,4,882,0.0,882.0,1956,1,0.0,OldTown,0.25,3528,TA,103200
1839,7,1352,466.0,1352.0,2007,2,1.0,Somerst,0.4,6760,Ex,194000
2057,5,948,300.0,948.0,1968,1,0.0,Sawyer,0.16666666666666666,5688,TA,108000
558,5,864,440.0,864.0,1961,1,0.0,Sawyer,0.2,4320,TA,122000
2731,7,1700,450.0,430.0,1981,3,1.0,ClearCr,0.42857142857142855,11900,Gd,148400
791,5,1276,350.0,1276.0,1958,1,0.0,Edwards,0.2,6380,TA,60000
1421,7,1626,534.0,1602.0,1994,3,1.0,SawyerW,0.42857142857142855,11382,Gd,226500
2881,2,480,308.0,480.0,1950,0,1.0,IDOTRR,0.0,1920,TA,35311
2820,6,1012,0.0,976.0,1975,2,2.0,Edwards,0.5,4048,Gd,127500
1609,5,889,484.0,864.0,1984,1,0.0,Mitchel,0.16666666666666666,5334,TA,137500
1495,6,1117,542.0,1029.0,1977,1,1.0,Edwards,0.16666666666666666,6702,TA,147000
2388,8,2452,691.0,1117.0,2005,4,0.0,NridgHt,0.4444444444444444,22068,Ex,309000
938,7,2365,551.0,1803.0,2009,2,1.0,Crawfor,0.2857142857142857,16555,Gd,315000
1194,5,912,576.0,912.0,2008,1,1.0,NAmes,0.2,4560,TA,147000
2429,8,1567,648.0,1520.0,2006,2,1.0,Blmngtn,0.2857142857142857,10969,Gd,264561
1937,5,1360,572.0,384.0,1955,1,0.0,NAmes,0.16666666666666666,8160,TA,130000
1847,6,1525,440.0,756.0,2000,3,0.0,Somerst,0.6,7625,Gd,177000
1550,5,1200,0.0,780.0,1950,1,0.0,IDOTRR,0.14285714285714285,8400,Gd,119000
2705,7,1073,246.0,1073.0,2004,2,1.0,SWISU,0.5,4292,Gd,157000
2713,5,1159,336.0,1051.0,1968,2,0.0,Sawyer,0.2857142857142857,8113,TA,158000
1938,4,1540,352.0,1190.0,1955,1,1.0,NAmes,0.14285714285714285,10780,TA,115000
1819,5,894,308.0,894.0,1977,1,1.0,Sawyer,0.2,4470,Gd,120750
23,7,1674,663.0,814.0,2000,3,1.0,Somerst,0.42857142857142855,11718,Gd,216000
2289,4,1092,286.0,546.0,1970,2,0.0,MeadowV,0.3333333333333333,6552,TA,75000
1156,6,1430,484.0,1430.0,1974,2,1.0,Veenker,0.3333333333333333,8580,TA,192000
2717,6,1040,616.0,960.0,1978,1,1.0,Sawyer,0.16666666666666666,6240,TA,160500
2101,7,1494,840.0,1494.0,2007,2,0.0,CollgCr,0.2857142857142857,10458,Gd,279500
1377,5,1075,440.0,981.0,1963,1,1.0,Sawyer,0.16666666666666666,6450,Gd,148000
1381,5,992,294.0,992.0,2005,1,1.0,Sawyer,0.16666666666666666,5952,TA,145000
2502,8,2520,796.0,1338.0,1993,3,1.0,NoRidge,0.3,25200,Gd,310000
2609,6,1146,294.0,1083.0,1963,1,1.0,NAmes,0.16666666666666666,6876,TA,165000
505,8,2448,711.0,1629.0,2005,3,1.0,NoRidge,0.375,19584,Gd,402000
1126,7,1958,936.0,1026.0,2005,3,0.0,Somerst,0.3333333333333333,17622,Gd,250000
2914,4,630,0.0,630.0,1970,1,1.0,MeadowV,0.3333333333333333,1890,Gd,73000
393,5,1792,0.0,896.0,1974,4,0.0,NAmes,0.5,14336,Gd,136000
2405,9,1565,556.0,1560.0,2005,2,1.0,NridgHt,0.3333333333333333,9390,Ex,282500
67,8,1595,880.0,1595.0,2006,2,0.0,Somerst,0.3333333333333333,9570,Gd,221500
2227,4,1680,628.0,1680.0,1996,2,0.0,Crawfor,0.2857142857142857,11760,Gd,170000
669,6,1040,480.0,1040.0,1967,1,1.0,NAmes,0.16666666666666666,6240,TA,163000
1772,8,2531,752.0,1318.0,1995,3,0.0,NoRidge,0.3333333333333333,22779,Gd,290000
1775,8,2538,933.0,1325.0,1997,3,0.0,NoRidge,0.375,20304,Gd,330000
403,6,987,264.0,483.0,1973,2,1.0,BrDale,0.4,4935,TA,111000
2792,6,1755,530.0,840.0,1999,3,1.0,CollgCr,0.42857142857142855,12285,Gd,214000
1247,5,1152,636.0,1152.0,1953,2,0.0,NAmes,0.3333333333333333,6912,TA,137500
384,7,1884,581.0,926.0,2003,3,1.0,Somerst,0.42857142857142855,13188,Gd,240900
91,7,1923,564.0,750.0,1992,3,1.0,NoRidge,0.375,15384,Gd,190000
863,7,1611,1231.0,1569.0,2002,2,1.0,CollgCr,0.3333333333333333,9666,Gd,250000
1857,5,1437,528.0,1437.0,2004,2,1.0,Veenker,0.3333333333333333,8622,Gd,218000
1870,7,2075,473.0,1148.0,1993,3,1.0,NWAmes,0.375,16600,Gd,255000
2318,7,1670,690.0,1670.0,2006,2,0.0,Gilbert,0.2857142857142857,11690,Gd,240000
2100,8,2140,894.0,2140.0,2007,3,0.0,CollgCr,0.375,17120,Gd,360000
1213,5,1265,502.0,1219.0,1999,2,1.0,NAmes,0.3333333333333333,7590,TA,179900
2046,5,3086,0.0,1598.0,1994,3,0.0,ClearCr,0.25,37032,TA,200500
710,3,968,0.0,600.0,1950,1,0.0,OldTown,0.16666666666666666,5808,TA,37900
2268,8,1312,471.0,1267.0,2001,2,0.0,Timber,0.4,6560,Ex,180500
816,7,2787,820.0,1168.0,2000,6,2.0,SawyerW,0.75,22296,Ex,269500
1616,7,1733,433.0,847.0,2003,3,0.0,Gilbert,0.42857142857142855,12131,Gd,225000
2233,6,1215,720.0,720.0,1950,1,0.0,IDOTRR,0.16666666666666666,7290,TA,141000
439,9,1743,927.0,1739.0,2008,2,1.0,NridgHt,0.25,13944,Ex,335000
260,5,1026,308.0,1026.0,2004,2,1.0,CollgCr,0.4,5130,Gd,150000
2523,9,1842,894.0,1842.0,1987,1,2.0,Veenker,0.2,9210,Ex,385000
627,7,1986,486.0,768.0,1990,3,0.0,NAmes,0.42857142857142855,13902,TA,205000
251,7,1208,632.0,1187.0,2006,2,1.0,CollgCr,0.3333333333333333,7248,Gd,206000
2163,7,1422,626.0,1422.0,2004,2,0.0,CollgCr,0.2857142857142857,9954,Gd,179600
2819,4,1220,396.0,836.0,1951,1,0.0,Edwards,0.16666666666666666,7320,Fa,102000
1025,5,1126,540.0,1126.0,1977,2,1.0,NWAmes,0.3333333333333333,6756,Gd,175000
2592,5,1384,896.0,1015.0,2001,1,1.0,NAmes,0.16666666666666666,8304,TA,159000
1491,6,1127,480.0,1127.0,1976,2,1.0,Edwards,0.3333333333333333,6762,TA,135000
2742,6,1855,325.0,994.0,1972,2,0.0,Edwards,0.2857142857142857,12985,TA,136900
2497,5,1236,288.0,912.0,1994,1,0.0,Sawyer,0.16666666666666666,7416,TA,135000
495,8,2365,856.0,1252.0,1999,3,1.0,NoRidge,0.375,18920,Gd,337000
2528,6,2654,619.0,1054.0,1984,3,1.0,NWAmes,0.3333333333333333,23886,TA,250000
1033,8,2340,787.0,1236.0,1996,3,1.0,NWAmes,0.3333333333333333,21060,Gd,306000
764,5,1200,0.0,1200.0,1988,3,3.0,Edwards,0.6,6000,Gd,179000
1165,7,1392,540.0,689.0,2007,2,0.0,Somerst,0.4,6960,Gd,146000
2037,6,2180,720.0,1138.0,1950,2,0.0,IDOTRR,0.2857142857142857,15260,TA,161000
113,6,1610,480.0,1610.0,2001,2,1.0,NWAmes,0.3333333333333333,9660,TA,205000
1572,7,1501,512.0,1277.0,1986,2,1.0,Timber,0.3333333333333333,9006,Gd,241500
2052,4,1029,261.0,1029.0,1961,1,1.0,Sawyer,0.2,5145,TA,118500
2702,5,1352,288.0,1062.0,1958,1,1.0,ClearCr,0.16666666666666666,8112,TA,130000
1981,5,1072,379.0,808.0,1950,1,0.0,OldTown,0.2,5360,TA,130000
2335,10,2698,736.0,1850.0,2006,3,1.0,StoneBr,0.2727272727272727,29678,Ex,535000
563,5,912,252.0,912.0,1962,1,1.0,Sawyer,0.16666666666666666,5472,TA,123000
1502,4,1152,0.0,0.0,1955,2,0.0,Edwards,0.3333333333333333,6912,NA,82000
1310,7,1450,288.0,624.0,1965,1,0.0,OldTown,0.14285714285714285,10150,TA,132000
2598,5,1073,326.0,1073.0,1968,1,0.0,OldTown,0.25,4292,TA,108480
2715,5,1458,512.0,1176.0,1967,2,1.0,Sawyer,0.2857142857142857,10206,TA,165000
1810,7,1486,566.0,1461.0,2006,2,0.0,SawyerW,0.2857142857142857,10402,Gd,181000
778,5,1774,384.0,552.0,1961,2,0.0,Sawyer,0.25,14192,TA,165000
339,5,1479,275.0,864.0,1969,2,0.0,Mitchel,0.25,11832,TA,161000
2460,8,1504,510.0,1504.0,2006,2,0.0,Somerst,0.2857142857142857,10528,Gd,199000
320,7,1894,510.0,817.0,2003,3,1.0,Timber,0.375,15152,Gd,214900
2461,8,1278,584.0,1278.0,2006,2,0.0,Somerst,0.4,6390,Gd,198600
2449,8,2263,420.0,1141.0,1998,3,0.0,NoRidge,0.3,22630,Gd,258000
817,7,2787,820.0,1168.0,2000,6,2.0,SawyerW,0.75,22296,Ex,269500
1096,7,1414,403.0,707.0,2002,3,0.0,Gilbert,0.5,8484,Gd,176000
1893,6,1302,309.0,1302.0,1991,2,1.0,NAmes,0.2857142857142857,9114,Gd,158000
479,8,1419,527.0,408.0,2002,3,1.0,Gilbert,0.42857142857142855,9933,Gd,184100
1657,6,1220,944.0,1625.0,1971,2,1.0,NWAmes,0.3333333333333333,7320,TA,170000
937,6,1982,501.0,572.0,1986,3,1.0,Crawfor,0.5,11892,TA,208000
879,6,848,420.0,848.0,2003,1,1.0,CollgCr,0.25,3392,Gd,140000
945,8,1648,482.0,1596.0,2008,2,2.0,Crawfor,0.4,8240,Ex,230000
1010,8,1337,462.0,1337.0,1989,2,1.0,StoneBr,0.4,6685,Gd,188500
2861,5,1717,410.0,901.0,1950,2,0.0,Crawfor,0.2857142857142857,12019,Gd,194000
1245,5,1104,384.0,1104.0,1958,1,1.0,NAmes,0.2,5520,TA,133000
854,5,907,343.0,907.0,1978,1,0.0,CollgCr,0.2,4535,Gd,140000
1437,7,1652,532.0,782.0,2000,3,0.0,CollgCr,0.5,9912,Gd,207500
586,6,2640,515.0,932.0,1997,3,0.0,NWAmes,0.375,21120,TA,256900
1947,5,1034,240.0,735.0,1950,1,0.0,OldTown,0.2,5170,TA,109000
815,5,1513,400.0,0.0,1979,2,0.0,SawyerW,0.25,12104,NA,113722
831,8,1498,844.0,1498.0,2006,2,0.0,CollgCr,0.2857142857142857,10486,Ex,237000
1919,5,1053,692.0,1053.0,1963,1,1.0,NAmes,0.16666666666666666,6318,TA,142100
2306,6,1293,452.0,1178.0,1954,2,1.0,NAmes,0.4,6465,TA,149900
430,9,2020,896.0,2020.0,2008,2,1.0,NridgHt,0.2857142857142857,14140,Ex,404000
2618,7,2448,441.0,1438.0,1998,3,1.0,NAmes,0.3333333333333333,22032,TA,277500
245,6,1732,476.0,741.0,1985,3,0.0,SawyerW,0.42857142857142855,12124,Gd,178000
462,8,1324,550.0,1324.0,2006,2,1.0,NridgHt,0.3333333333333333,7944,Gd,254000
182,2,832,780.0,678.0,1970,1,0.0,OldTown,0.2,4160,Fa,12789
1625,7,1253,402.0,1237.0,1996,2,0.0,Gilbert,0.3333333333333333,7518,Gd,176000
2381,9,2596,840.0,1249.0,2006,4,0.0,NridgHt,0.4444444444444444,23364,Ex,342643
1827,5,902,288.0,876.0,1967,1,0.0,Sawyer,0.16666666666666666,5412,TA,125500
1580,6,1495,438.0,1495.0,1989,2,0.0,Timber,0.25,11960,Gd,150000
1803,8,1584,594.0,1574.0,2007,2,0.0,Somerst,0.3333333333333333,9504,Gd,261329
1132,7,1080,0.0,1080.0,2005,1,1.0,SawyerW,0.16666666666666666,6480,Gd,141000
1941,4,1647,280.0,1105.0,1953,1,1.0,NAmes,0.16666666666666666,9882,TA,153000
1742,7,1258,648.0,1258.0,2007,2,0.0,Blmngtn,0.3333333333333333,7548,Ex,172500
2026,6,1396,384.0,698.0,2003,1,0.0,BrkSide,0.14285714285714285,9772,TA,153575
2245,5,1001,216.0,837.0,2007,1,0.0,IDOTRR,0.2,5005,TA,124900
1691,9,2121,732.0,2121.0,2007,3,0.0,NridgHt,0.375,16968,Ex,415298
725,6,1480,207.0,972.0,1950,1,0.0,OldTown,0.16666666666666666,8880,TA,119000
1787,8,1588,825.0,1588.0,2006,2,0.0,Somerst,0.2857142857142857,11116,Gd,227000
1216,5,1053,312.0,1053.0,2006,2,1.0,NAmes,0.4,5265,TA,145500
2654,3,492,200.0,492.0,1950,1,1.0,OldTown,0.3333333333333333,1476,Fa,61500
2310,7,1851,506.0,1851.0,1969,2,0.0,NAmes,0.25,14808,TA,192100
761,6,1403,308.0,698.0,1965,2,1.0,IDOTRR,0.2857142857142857,9821,TA,116000
1884,6,1138,264.0,588.0,1958,1,1.0,NAmes,0.16666666666666666,6828,TA,145000
449,9,2452,886.0,2452.0,2003,2,2.0,NridgHt,0.2,24520,Ex,445000
856,5,1040,484.0,1040.0,2008,2,0.0,CollgCr,0.4,5200,Gd,150500
11,6,1655,440.0,763.0,1994,3,0.0,Gilbert,0.42857142857142855,11585,Gd,175900
389,6,1116,528.0,1116.0,1974,2,1.0,NWAmes,0.3333333333333333,6696,TA,167900
2415,7,1863,660.0,879.0,2006,3,0.0,Gilbert,0.3333333333333333,16767,Gd,219210
77,6,1845,462.0,1055.0,1992,3,0.0,SawyerW,0.375,14760,Gd,189000
1238,5,1176,292.0,1176.0,1957,1,1.0,NAmes,0.16666666666666666,7056,TA,136500
223,5,892,416.0,864.0,2008,1,1.0,Sawyer,0.2,4460,TA,137900
723,5,1022,280.0,1022.0,2006,1,1.0,OldTown,0.25,4088,TA,85000
2562,5,2136,528.0,2136.0,1951,2,0.0,NAmes,0.2857142857142857,14952,TA,137900
995,6,1604,472.0,926.0,1998,3,0.0,Gilbert,0.42857142857142855,11228,Gd,195500
287,6,1647,216.0,806.0,1950,2,1.0,SWISU,0.3333333333333333,9882,Gd,128000
1152,5,864,420.0,864.0,2007,1,1.0,Sawyer,0.2,4320,TA,135000
1449,5,1076,576.0,1076.0,1975,2,0.0,CollgCr,0.4,5380,TA,143195
1330,5,935,308.0,742.0,1960,1,0.0,BrkSide,0.25,3740,TA,79500
1134,7,1663,478.0,835.0,2004,3,0.0,SawyerW,0.375,13304,Gd,192500
706,5,1328,308.0,768.0,1970,2,0.0,OldTown,0.3333333333333333,7968,TA,129500
1617,6,1572,373.0,806.0,1996,3,0.0,Gilbert,0.42857142857142855,11004,Gd,168000
1339,6,1342,240.0,739.0,1950,2,0.0,BrkSide,0.2857142857142857,9394,TA,105000
1664,6,981,576.0,981.0,1971,2,1.0,NAmes,0.4,4905,TA,143250
1433,5,1099,352.0,1099.0,2006,2,0.0,CollgCr,0.3333333333333333,6594,Gd,144000
75,7,2110,463.0,948.0,2002,3,1.0,SawyerW,0.375,16880,Gd,205000
2255,6,1026,528.0,970.0,1974,1,1.0,Mitchel,0.2,5130,Gd,143000
1170,9,1419,588.0,1419.0,2001,2,1.0,Somerst,0.4,7095,Ex,290000
45,9,2364,820.0,2330.0,2010,3,1.0,NridgHt,0.2727272727272727,26004,Ex,611657
836,5,1040,576.0,1040.0,1996,1,1.0,CollgCr,0.16666666666666666,6240,Gd,152000
8,8,1280,506.0,1280.0,1992,2,0.0,StoneBr,0.4,6400,Gd,191500
1704,8,2473,852.0,1143.0,2005,3,0.0,NridgHt,0.3333333333333333,22257,Ex,317000
2068,7,1302,224.0,680.0,1998,2,0.0,Sawyer,0.3333333333333333,7812,TA,165250
1488,5,1092,264.0,1092.0,1966,1,0.0,Edwards,0.16666666666666666,6552,TA,123000
1391,6,1188,621.0,988.0,1956,1,1.0,Sawyer,0.25,4752,TA,185000
2633,7,1045,528.0,1045.0,1962,1,1.0,NAmes,0.16666666666666666,6270,TA,120000
1872,6,1093,484.0,1093.0,1966,2,1.0,NWAmes,0.3333333333333333,6558,TA,158500
1138,6,1640,520.0,798.0,2004,3,0.0,SawyerW,0.5,9840,Gd,173000
1899,4,1224,462.0,0.0,1962,2,0.0,NAmes,0.3333333333333333,7344,NA,101800
915,7,1135,576.0,560.0,2007,1,1.0,SWISU,0.16666666666666666,6810,Gd,155000
660,5,1078,264.0,1054.0,1950,1,0.0,OldTown,0.16666666666666666,6468,TA,125000
2004,4,968,331.0,0.0,1956,1,0.0,OldTown,0.2,4840,NA,104500
443,9,2224,738.0,1462.0,2005,3,1.0,NridgHt,0.3,22240,Ex,350000
2627,3,1040,400.0,0.0,1950,2,0.0,NAmes,0.3333333333333333,6240,NA,93500
1438,7,1790,588.0,873.0,1999,3,1.0,CollgCr,0.42857142857142855,12530,Gd,193000
1525,6,2555,672.0,588.0,1994,2,0.0,Crawfor,0.18181818181818182,28105,Ex,191000
2644,6,813,270.0,813.0,2005,1,0.0,OldTown,0.2,4065,TA,110000
866,8,1872,531.0,1299.0,2001,3,1.0,CollgCr,0.42857142857142855,13104,Gd,261500
620,5,1050,338.0,1050.0,1956,1,0.0,NAmes,0.2,5250,TA,128900
2451,9,3500,959.0,1733.0,1994,4,1.0,NoRidge,0.36363636363636365,38500,Ex,584500
2186,4,948,248.0,864.0,1954,1,0.0,Edwards,0.2,4740,TA,111000
2025,5,1316,576.0,750.0,1950,1,0.0,BrkSide,0.14285714285714285,9212,Fa,90000
1916,6,2380,596.0,1021.0,1979,3,0.0,NAmes,0.42857142857142855,16660,Gd,129000
1542,6,1640,924.0,1296.0,2006,1,1.0,Crawfor,0.14285714285714285,11480,TA,224000
1163,6,1200,480.0,600.0,2005,3,1.0,Somerst,0.6,6000,Gd,165000
205,6,1324,180.0,662.0,1993,1,1.0,OldTown,0.16666666666666666,7944,TA,122000
2261,8,1564,502.0,1546.0,2007,2,0.0,Timber,0.3333333333333333,9384,Gd,267300
423,9,3140,820.0,1926.0,2009,4,0.0,NridgHt,0.36363636363636365,34540,Ex,485000
2687,6,2486,576.0,1595.0,1962,2,0.0,OldTown,0.25,19888,TA,220000
1436,6,1771,600.0,864.0,1997,3,1.0,CollgCr,0.5,10626,Gd,215700
444,8,1836,862.0,1836.0,2005,2,1.0,NridgHt,0.2857142857142857,12852,Ex,280000
1067,8,1575,732.0,1603.0,2004,2,1.0,NridgHt,0.2857142857142857,11025,Gd,284000
2290,4,630,0.0,630.0,1970,1,1.0,MeadowV,0.3333333333333333,1890,Gd,84500
168,6,1395,440.0,1395.0,1984,1,1.0,NAmes,0.14285714285714285,9765,TA,192000
2643,7,1004,200.0,502.0,1950,1,0.0,OldTown,0.2,5020,TA,105000
2802,7,1836,484.0,1860.0,2005,2,0.0,CollgCr,0.25,14688,Gd,216837
1224,5,1496,450.0,1296.0,1960,2,0.0,NAmes,0.3333333333333333,8976,TA,141500
1382,5,894,450.0,894.0,2003,1,1.0,Sawyer,0.2,4470,TA,130000
853,5,1040,0.0,1040.0,1978,2,0.0,CollgCr,0.4,5200,Gd,124000
2237,5,1828,473.6717073170732,859.0,1999,2,0.0,IDOTRR,0.3333333333333333,10968,Gd,150909
2585,5,1008,280.0,1008.0,2003,1,1.0,NAmes,0.25,4032,TA,139500
2193,4,864,528.0,864.0,1955,1,1.0,Edwards,0.2,4320,TA,79275
2262,8,1484,472.0,1476.0,2006,2,0.0,Timber,0.3333333333333333,8904,Gd,265900
1528,6,790,160.0,768.0,1950,1,0.0,SWISU,0.25,3160,Gd,91000
370,5,1934,567.0,1122.0,1977,3,1.0,Gilbert,0.5,11604,Gd,185000
2629,5,1150,300.0,1150.0,1959,1,1.0,NAmes,0.16666666666666666,6900,TA,141000
1703,8,2152,728.0,1582.0,2008,3,0.0,NridgHt,0.42857142857142855,15064,Gd,260116
793,4,672,234.0,672.0,1950,1,1.0,Edwards,0.25,2688,TA,113000
1429,8,1511,811.0,1401.0,1995,2,1.0,SawyerW,0.3333333333333333,9066,Gd,225000
648,5,793,240.0,793.0,1950,1,1.0,NAmes,0.25,3172,TA,113000
279,6,1096,352.0,1008.0,1975,1,1.0,Edwards,0.2,5480,TA,125200
1705,8,2100,786.0,918.0,2007,3,1.0,NridgHt,0.375,16800,Ex,319500
1257,5,1558,288.0,913.0,1950,2,1.0,NAmes,0.3333333333333333,9348,TA,140000
2894,6,1650,518.0,1632.0,1958,1,1.0,Timber,0.16666666666666666,9900,Gd,250764
1062,8,2088,656.0,948.0,2007,3,0.0,NridgHt,0.3,20880,Gd,250000
1729,6,1536,400.0,768.0,2006,3,0.0,Gilbert,0.5,9216,Gd,176000
1925,6,1721,464.0,1331.0,1969,1,0.0,NAmes,0.125,13768,TA,174850
415,6,1548,440.0,804.0,1978,3,1.0,NPkVill,0.42857142857142855,10836,Gd,147000
78,6,918,264.0,918.0,1979,2,0.0,SawyerW,0.4,4590,Gd,99500
428,9,2690,864.0,1365.0,2009,3,1.0,NridgHt,0.375,21520,Ex,398800
1756,6,1647,460.0,953.0,2000,3,0.0,Gilbert,0.42857142857142855,11529,Gd,175000
1280,5,825,350.0,825.0,1954,1,1.0,NAmes,0.25,3300,TA,109500
1928,6,1657,484.0,1657.0,1970,2,1.0,NAmes,0.2857142857142857,11599,Gd,163500
2671,4,788,0.0,788.0,1950,1,0.0,BrkSide,0.25,3152,TA,100000
2501,8,2826,888.0,1334.0,1993,3,1.0,NoRidge,0.3333333333333333,25434,Ex,334000
225,5,864,280.0,864.0,1968,1,1.0,Sawyer,0.25,3456,TA,137250
2317,7,2462,576.0,1392.0,2006,3,1.0,Gilbert,0.3333333333333333,22158,Gd,320000
160,5,1287,576.0,1063.0,2006,1,1.0,NAmes,0.14285714285714285,9009,TA,162000
100,7,1478,484.0,1470.0,2009,3,1.0,Somerst,0.42857142857142855,10346,Ex,222000
482,7,1342,393.0,698.0,2003,3,1.0,Gilbert,0.42857142857142855,9394,Gd,178000
177,5,804,240.0,788.0,1992,1,1.0,OldTown,0.25,3216,TA,119000
1971,5,1812,264.0,864.0,1962,2,0.0,NAmes,0.25,14496,TA,169500
484,7,2256,554.0,952.0,2000,3,0.0,Gilbert,0.375,18048,Gd,236000
1561,8,1648,525.0,1596.0,2008,2,2.0,Crawfor,0.4,8240,Ex,294464
992,6,2112,576.0,952.0,1969,3,0.0,NAmes,0.3333333333333333,19008,Fa,206900
73,7,2084,618.0,956.0,2004,3,1.0,SawyerW,0.375,16672,Gd,233000
2646,6,1032,280.0,1032.0,1950,1,0.0,OldTown,0.2,5160,TA,108000
994,6,1470,420.0,680.0,1996,3,0.0,Gilbert,0.42857142857142855,10290,Gd,165000
2138,5,1040,748.0,1040.0,1977,2,0.0,CollgCr,0.4,5200,Gd,134900
2013,5,884,240.0,884.0,1950,1,0.0,BrkSide,0.2,4420,TA,113000
2126,5,1097,242.0,1097.0,1996,2,1.0,CollgCr,0.3333333333333333,6582,Gd,147900
898,5,864,0.0,864.0,1950,1,0.0,Edwards,0.25,3456,Fa,99900
1048,6,1456,460.0,855.0,1975,3,0.0,NPkVill,0.42857142857142855,10192,Gd,143000
2676,6,1176,528.0,816.0,1950,1,0.0,BrkSide,0.16666666666666666,7056,TA,114500
2498,5,941,288.0,912.0,1967,1,0.0,Sawyer,0.16666666666666666,5646,TA,129200
1560,8,1652,482.0,1600.0,2008,2,2.0,Crawfor,0.4,8260,Ex,392500
296,7,2340,252.0,1152.0,2006,2,0.0,Crawfor,0.2222222222222222,21060,TA,266500
354,7,1382,396.0,384.0,1998,3,0.0,Gilbert,0.42857142857142855,9674,Gd,177500
970,5,1008,384.0,1008.0,1968,1,0.0,Mitchel,0.16666666666666666,6048,TA,139500
884,6,1396,440.0,608.0,2007,3,0.0,CollgCr,0.5,8376,Gd,170000
1894,6,2154,539.0,845.0,1997,3,0.0,NAmes,0.375,17232,TA,224500
450,8,2400,730.0,1082.0,2004,4,0.0,NridgHt,0.4,24000,Gd,290000
2031,7,1818,240.0,1040.0,1950,2,0.0,IDOTRR,0.2857142857142857,12726,TA,169500
949,7,1710,550.0,1710.0,2005,2,0.0,Mitchel,0.2857142857142857,11970,Ex,240000
1907,5,1150,288.0,1078.0,1955,1,1.0,NAmes,0.16666666666666666,6900,TA,144000
1906,6,1977,540.0,816.0,1978,2,1.0,NAmes,0.2222222222222222,17793,TA,165000
549,6,1332,542.0,1332.0,1991,2,0.0,SawyerW,0.4,6660,Gd,145000
243,5,1298,504.0,1250.0,1964,2,0.0,Edwards,0.4,6490,TA,114000
